venueId,latitude,longitude
l361,40.75738861,-73.97569399
l4664,40.69973923,-73.95021915
l9482,40.68862549,-73.95996749
l2867,40.68710604,-73.97541046
l3115,40.74675949,-74.03818548
l631,40.68610537,-73.99047375
l1278,40.78261765,-73.95334935
l1960,40.62443787,-74.08435517
l3407,40.75320512,-73.99811638
l1635,40.74496479,-73.99345636
l6316,40.58058466,-73.82949829
l9231,40.75304394,-73.97789955
l4386,40.79396686,-74.15335627
l2991,40.79396686,-74.15335627
l9846,40.79664313,-74.15463781
l3040,40.68069546,-73.99565446
l2131,40.66039193,-73.99806976
l487,40.76078405,-73.96459948
l593,40.75379775,-73.98681521
l1211,40.89228564,-73.94494577
l8143,40.67565155,-73.93038787
l2747,40.88605566,-74.14766834
l5998,40.71312995,-74.00724642
l431,40.75029729,-73.97354746
l2478,40.70833916,-74.00792356
l5959,40.66599869,-73.75802197
l171,40.7588571,-73.98109466
l351,40.70253725,-73.79992962
l945,40.73963589,-74.00600118
l63,40.75853784,-73.98560286
l1069,40.754114,-73.98860713
l4481,40.84118443,-73.93985407
l8946,40.76141844,-73.92418207
l2333,40.7261906,-73.98624839
l1286,40.90202619,-74.00853756
l664,40.7121837,-73.96777925
l1229,40.66715575,-73.99066167
l4154,40.7524962,-73.99423125
l5506,40.71025251,-74.08771076
l3954,40.75512046,-73.97954643
l223,40.73952471,-73.98845218
l1223,40.75331461,-73.98689691
l3082,40.75068228,-73.98359694
l307,40.74929727,-73.97519467
l753,40.75437372,-73.97497657
l772,40.7532473,-73.97473552
l2181,40.77819483,-73.98057239
l1494,40.962576,-74.07160158
l2067,40.74521158,-73.98263850000002
l8057,40.81308655,-74.20752883
l1328,40.74907894,-73.98399867
l8598,40.85086,-73.93831999999998
l1765,40.64906766,-73.89617597
l1728,40.70795059,-73.78573745
l5814,40.725822,-73.996253
l5600,40.74285241,-74.00749891
l3411,40.73866500000001,-73.975303
l1274,40.74926222,-73.98398146
l8850,40.740281,-73.98615500000002
l2917,40.75121342,-74.02533881
l3658,40.74574284,-73.99751382
l5179,40.7370109,-73.9903116
l417,40.73672208,-73.99558067
l4950,40.69382563,-73.98716664
l4036,40.75481866,-73.97512579999999
l2000,40.65944909,-74.17111642
l103,40.76695833,-73.95777486
l2422,40.82144158,-73.98789883
l5741,40.66687005,-74.1192627
l1875,40.75662186,-73.97053998
l3494,40.73166539,-74.19816256
l4572,40.74836993,-73.99050672
l9316,40.74889392,-73.98662717
l6137,40.6634942,-73.90280179999998
l8386,40.66507313,-73.90649357
l397,40.66147749,-73.91629392
l1497,40.74954093,-73.98661137
l1513,40.75497082,-73.98015343
l1644,40.76011569,-73.9835338
l2072,40.730121,-74.00296
l2443,40.71057275,-73.95584106
l8836,40.76439893,-73.80937645
l1842,40.8607586,-74.19882774
l4184,40.69604842,-73.98802175
l6155,40.86230841,-74.19830203
l2238,40.75752331,-73.96917869
l4057,40.64225637,-74.14209366
l3940,40.69590546,-73.98825131
l539,40.9652741,-74.06268871
l2628,40.77194222,-74.02945856
l6116,40.737386,-73.893722
l5681,40.77040342,-73.98278198
l5853,40.7515118,-73.97409844
l4249,40.79301881,-73.94794464
l5045,40.76057136,-73.96232081
l564,40.79981702,-73.79351377
l4680,40.73403987,-73.9931753
l4022,40.64119799,-73.99636033
l7208,40.78401473,-73.84640617
l485,40.79437893,-73.9488319
l4559,40.74170626,-73.98530719
l135,40.74379023,-73.98389161
l7850,40.768148,-74.040056
l2952,40.7581651,-73.98926137
l4852,40.76744416,-73.97193432
l6284,40.669002,-73.986171
l2197,40.71992902,-74.00853183
l7104,40.69580516,-73.93361413
l1541,40.88766429,-74.01919918
l9372,40.73818537,-73.99218248
l5592,40.744214,-73.992051
l8741,40.77532116,-73.98219084
l7485,40.75968529,-73.98342476
l6505,40.74982359,-73.98583518
l5108,40.71216158,-73.93977945
l788,40.76256859,-73.96796465
l852,40.76791697,-73.96357598
l5526,40.73039949,-73.99273301
l6484,40.712426,-74.00671
l1306,40.72592867,-73.99639476
l2110,40.69343783,-73.98600161
l3060,40.69375934,-73.98675917
l2235,40.75344793,-73.98612213
l4113,40.70712443,-74.01072979
l7019,40.754977200000006,-73.99526423
l4354,40.74989042,-74.03604984
l7375,40.77003703,-73.95506561
l6929,40.75604297,-73.98108318
l8906,40.74235,-73.982727
l9021,40.77033928,-73.95377411
l4068,40.75420354,-73.97569973
l6160,40.75780284,-73.79267721
l9199,40.74267254,-73.99227619
l3867,40.72865951,-73.98764298
l3400,40.75985136,-73.98127257
l2236,40.73434825,-73.86902332
l6219,40.71623927,-74.03278642
l3446,40.63396697,-74.00063278
l5839,40.76135074,-73.96670019999998
l1516,40.75201987,-73.98174047
l626,40.69716886,-73.93569231
l6081,40.8461843,-73.89482953
l6560,40.66381372,-74.23420779
l8118,40.76074414,-73.98254093
l1410,40.79357114,-73.94451141
l1662,40.7977622,-73.95309448
l3473,40.74739936,-73.98363711
l2834,40.82920294,-74.13943291
l6942,40.751789,-73.980408
l3701,40.7200303,-73.84515971
l8649,40.73738526,-73.99118391
l7674,40.720671,-74.006315
l5765,40.75195611,-73.98993857
l5518,40.75414926,-73.98759842
l6574,40.60452246,-73.99179224
l3210,40.911949,-74.03620699999998
l6282,40.75743032,-73.97444281
l179,40.71945037,-73.98781515
l5893,40.879785,-73.95130999999998
l911,40.72819472,-74.00538717
l2025,40.95196465,-74.09025192
l2510,40.77418287,-73.95963458
l7109,40.82698333,-74.13914406
l3456,40.77874939,-73.95599549
l4240,40.60540028,-73.98058176
l758,40.78562442,-74.02413672
l9152,40.74170827,-73.99346173
l9398,40.60978238,-73.92232418
l5883,40.730321,-74.00279909999998
l8078,40.7666432,-73.98281067
l3377,40.75808275,-73.78525257
l4808,40.74702447,-73.98137014
l7810,40.71996415,-73.98799306
l1729,40.7724097,-73.98468737
l2591,40.71381,-73.83071483
l6769,40.70946561,-74.00466412
l1619,40.73501762,-74.16568105
l7405,40.65649406,-73.90927814
l8040,40.95642966,-74.06885562
l7678,40.70966654,-74.00904254
l935,40.85432363,-73.86778111
l8299,40.82329903,-73.94186034
l2576,40.77022308,-73.9881134
l8233,40.76550287,-73.97801268
l2087,40.77953912,-73.95525232
l2822,40.77901864,-73.9539578
l4179,40.75128039,-73.97968281
l8534,40.954435,-74.066724
l1747,40.78122385,-73.91837597
l4844,40.72198995,-73.99774790000002
l5583,40.7540652,-73.9837978
l4890,40.72789663,-74.00722347
l3360,40.96293528,-74.09249425
l6764,40.95847919,-74.06939507
l8740,40.754525,-73.977265
l2498,40.74118775,-74.27075087
l4216,40.74456392,-73.99663005
l4893,40.77191392,-73.95900894
l6899,40.75029681,-73.97506714
l3638,40.69360343,-73.98605901
l4735,40.693812,-73.986181
l8602,40.69352593,-73.98518093
l6287,40.74252623,-74.17926908
l3387,40.90300407,-74.07862186
l1528,40.82660915,-74.13912177
l2741,40.75588577,-73.97850043
l1008,40.711812,-73.94906800000003
l1907,40.72195742,-73.79645348
l5128,40.74906145,-73.98037152
l444,40.58606021,-73.92983437
l7328,40.714671,-74.008676
l3254,40.75273893,-73.97357939
l9102,40.75244657,-73.97324327
l4699,40.7428899,-73.98457258
l3072,40.742334,-73.98385520000002
l3219,40.82141255,-73.85954899
l8463,40.85436428,-73.86773586
l5828,40.84158766,-74.15905862
l7466,40.71484036,-74.006093
l7503,40.71183378,-74.00628811
l3530,40.7332304,-73.98759305
l7582,40.7463019,-73.82578135
l6252,40.72900682,-73.98863912
l759,40.82671052,-73.95518041
l763,40.72703335,-73.99521258
l7860,40.76626335,-74.04643581
l6533,40.83542111,-74.1473186
l3665,40.81283483,-73.98407936
l8264,40.78794867,-73.80920986
l6090,40.76136589,-73.98262024
l536,40.85040529,-73.71836391
l2631,40.77421500000001,-73.981176
l9592,40.67382933,-73.73530782
l2126,40.72413656,-74.08368587
l8872,40.675189,-73.737238
l8146,40.71759895,-74.0032196
l5725,40.675859,-73.73937768
l810,40.94609778,-74.07149792
l2262,40.66722812,-73.89455795
l784,40.74947589999999,-73.99223328
l1983,40.69200248,-73.98720681
l1771,40.70064826,-73.78878224
l455,40.61336604,-74.00071979
l1902,40.73176295,-73.97792101
l2247,40.75325731,-73.97322031
l2667,40.75371248,-73.9737713
l1689,40.83448112,-73.94444200000002
l3567,40.73771556,-73.98822262
l3282,40.88442299,-73.91246455
l2905,40.81970408,-73.9016068
l2992,40.760753,-73.990799
l2870,40.87305900000001,-74.109526
l6754,40.729227,-73.95379799999998
l3056,40.83126977,-73.82739534
l7268,40.76982363,-73.95452606
l3309,40.63063339,-73.97712596
l2356,40.72325142,-74.03920101
l2226,40.64321699,-74.07350421
l4454,40.742,-73.993378
l4404,40.88584772,-73.9104551
l4348,40.74115919,-73.97601540000002
l6352,40.73719000000001,-73.996953
l5662,40.68099102,-73.99511
l7839,40.75939387,-73.9709647
l2425,40.75855147,-73.98488823
l8385,40.6601875,-73.9065883
l9173,40.78616785,-73.942825
l3455,40.78025603,-73.8477874
l5357,40.68830393,-73.70687035
l2328,40.65386667,-73.91139093
l3866,40.65890928,-73.90905422
l4625,40.65615714,-73.908215
l4732,40.73595831,-73.991189
l7336,40.74505169,-73.98078474
l3948,40.78019857,-74.17540534
l9216,40.8081953,-74.07938765
l4614,40.746245,-73.97755086
l1247,40.79467579,-73.97176266
l5987,40.72944897,-73.99349668
l7216,40.727186,-73.993216
l2593,40.753013,-73.987575
l1572,40.87889185,-74.08516396
l5084,40.71830136,-73.99192997
l7229,40.77301813,-73.91135931
l2112,40.76146341,-73.98403645
l2485,40.71834707,-74.00261879
l1995,40.71943413,-73.95592661
l1642,40.719853,-74.04284100000002
l8899,40.57334844,-73.98037791
l197,40.67026755,-73.98977637
l1090,40.75045695,-73.99123556
l6088,40.83391127,-73.91648769
l6871,40.75212929,-73.98607048
l9301,40.66680521,-73.84205279999998
l1480,40.63730038,-73.89276087
l4423,40.72975423,-73.98083639
l7666,40.71800379999999,-74.00281057
l2086,40.769538,-73.95195600000002
l4935,40.7420383,-73.990214
l815,40.912175,-73.851171
l2610,40.74760294,-73.98625987
l8391,40.74263706,-73.99213083
l2528,40.666351,-74.117888
l662,40.939825,-73.835217
l5756,40.78129022,-73.9521382
l4502,40.76963997,-73.98299096
l6572,40.8070445,-74.19261999999998
l4071,40.72164844,-73.99753332
l954,40.73448313,-73.98823409
l5743,40.86942051,-74.18371234
l1832,40.73878324,-73.98893999
l6293,40.74011985,-73.99384674
l3145,40.73019307,-73.98927285
l5090,40.75094717,-73.99364015
l7822,40.76104766,-73.83065775
l52,40.76803327,-73.98186922
l8282,40.705134,-74.01143929
l4041,40.72929738,-73.99183241
l3788,40.75903231,-73.95321733
l7005,40.7397312,-73.995159
l692,40.63230087,-73.98887973
l7262,40.719455,-73.996361
l9679,40.754108,-73.969205
l3910,40.77432474,-73.91280902
l1764,40.743982,-74.00667800000002
l4500,40.7769581,-73.95523781
l2275,40.91395359,-74.04993549
l2370,40.75372664,-73.97734165
l3603,40.755235,-73.96838100000002
l4914,40.78991132,-73.94661044
l5996,40.730321,-74.03208000000002
l7644,40.65490435,-73.90746961
l2196,40.714718,-73.949522
l9121,40.75276192,-74.02494289
l8356,40.71729622,-74.03920675
l8209,40.59994366,-73.99046081
l2940,40.78286008,-73.95289015
l7052,40.59896507,-73.93760204
l6751,40.68696743,-73.96283739
l603,40.72526675,-73.99617076
l6089,40.73144024,-74.00669554
l3009,40.7002598,-73.94114256
l3220,40.74455036,-73.9812611
l8326,40.74158329,-74.00311232
l517,40.91799602,-73.77720317
l3022,40.71400761,-73.95068596
l8874,40.83134284,-73.91995672
l9421,40.74075778,-73.98735029
l2605,40.70428724,-74.01012135
l9124,40.70704310000001,-73.95437658
l1312,40.66600335,-73.99015188
l6570,40.60022274,-73.94214449
l5029,40.58573021,-73.81194985
l2415,40.80459309,-73.94357958
l5088,40.72045082,-74.00687343
l4238,40.809812,-73.95910078
l2727,40.76442654,-73.91609872
l1675,40.7076499,-74.01398788
l8341,40.76455137,-73.98354292
l2479,40.77378187,-73.98227692
l3698,40.70935513,-74.01115999
l976,40.74455837,-73.9942503
l5593,40.63948697,-73.97977361
l5707,40.77907948,-73.95477861
l1183,40.76391211,-73.92862547
l4677,40.744607,-73.995232
l9856,40.725665,-73.99928100000002
l7252,40.87408085,-73.88307006
l2516,40.76406489,-73.98836609
l1272,40.76136589,-73.72611523
l8246,40.725874,-73.994794
l6523,40.76179069,-73.83030739
l6540,40.57287009,-74.10759064
l8381,40.72959202,-73.98049778
l2091,40.73233046,-74.00163991
l7906,40.733342,-74.00253000000002
l5939,40.76334189,-73.97793807
l1440,40.63552245,-73.94186034
l779,40.79020117,-73.79713507
l3150,40.76081794,-73.99016239
l1441,40.75704778,-73.997927
l6084,40.75892046,-73.98964014
l2160,40.739871,-74.0069882
l543,40.86633341,-74.1063776
l2046,40.86633341,-74.1063776
l5821,40.66732577,-74.1044569
l2445,40.71836265,-73.99081662
l4401,40.75697749,-73.98931503
l4946,40.76486773,-73.99153972
l2200,40.87161002,-74.10911051
l7122,40.756265,-73.994375
l3946,40.69321218,-73.93010371
l315,40.75765181,-74.0358876
l8588,40.74928352,-74.00705706
l6618,40.75316998,-73.99273399
l1770,40.71924855,-73.96171813
l7450,40.78674271,-73.79253933
l8708,40.87454171,-74.0946311
l8788,40.75294641,-73.97631168
l1593,40.70435915,-74.19071674
l830,40.74428731,-73.98292546
l1632,40.74476768,-73.98205429
l4590,40.73025005,-74.06467936
l1927,40.64705935,-74.02248859
l6480,40.73041335,-74.00418520000002
l2941,40.71849344,-73.98266315
l1671,40.76240487,-73.98765446
l4668,40.71633255,-73.95361626
l3405,40.73948602,-73.78538132
l5484,40.740758,-73.90503100000002
l306,40.84816411,-73.99766207
l2843,40.68287734,-73.71464218
l4084,40.73904817,-73.9993215
l4415,40.84113866,-73.85954899
l2178,40.72909625,-73.98886442
l1255,40.753754,-73.934274
l6637,40.7070919,-73.77533913
l594,40.96811002,-74.05938719
l2848,40.72988184,-73.99101958
l2283,40.76856532,-74.1619427
l5808,40.762622,-73.987498
l3598,40.727144,-73.988872
l5735,40.733691,-73.99868000000002
l3047,40.82816381,-74.13900375
l2407,40.80381274,-74.19445999999998
l1611,40.78001046,-73.79287827
l1205,40.78168478,-73.78896895
l6495,40.74775852,-73.98889408
l6920,40.71782286,-73.95444570000002
l1335,40.81309873,-73.98468554
l2901,40.82739197,-73.94585847
l4077,40.74727714,-73.88893553
l320,40.73944139,-73.97712596
l645,40.74364391,-73.98388825
l9047,40.69488579,-73.94186034
l7826,40.71607218,-74.00890482
l2766,40.75099148,-73.98887973
l5483,40.750724,-73.987128
l1056,40.76698912,-73.95874858
l6603,40.70611316,-73.83307007
l8820,40.75499281,-74.22120263
l3216,40.737831,-73.981022
l7671,40.711562,-73.946871
l200,40.67172008,-73.80660295
l1792,40.74423228,-74.00669554
l3842,40.74524125,-74.05221312
l5875,40.64336736,-73.78003265
l4451,40.75993303,-73.90088412
l2111,40.73944139,-73.97712596
l5688,40.73112881,-73.99353147
l6121,40.67197465,-73.96439015
l3345,40.81223691,-74.14529699
l5727,40.73968567,-73.98516371
l8176,40.72889933,-74.0050945
l7378,40.76071578,-73.97266388
l1891,40.89416436,-73.86074636
l5519,40.76393002,-73.97746171
l704,40.76211758,-73.92542481
l9198,40.750583,-73.974144
l4841,40.75023179,-73.97332907
l1157,40.75106396,-73.99228578
l1733,40.834315,-73.944861
l8091,40.66621839,-73.77312118
l78,40.81215882,-74.19442356
l1469,40.72645384,-73.99859548
l2795,40.81261907,-74.19081544
l7536,40.75621625,-73.9642838
l1297,40.69259658,-73.99143069
l292,40.71982701,-74.00000095
l739,40.72935205,-74.00692507
l1350,40.75315559,-73.99096583
l4393,40.74395581,-73.9706892
l3031,40.73361897,-73.98806766
l1786,40.74748348,-73.98228267
l286,40.62637169,-74.09202991
l6104,40.80123504,-74.06859747
l3637,40.77951439,-73.95375115
l5798,40.67681495,-73.72492384
l3358,40.71562697,-74.03412938
l7958,40.71442794,-74.08736086
l2358,40.75737744,-73.99335321
l654,40.74453006,-73.9827418
l2392,40.93899093,-74.11943383
l4061,40.71077715,-74.01115999
l9792,40.62441101,-74.08424619
l3521,40.72664084,-74.00570869
l6145,40.713326,-74.015772
l7146,40.74848141,-74.03530524
l6869,40.74298162,-73.99314087
l5113,40.74619000000001,-73.998091
l5914,40.74579649,-73.99826559
l1547,40.91777713,-74.16923761
l7287,40.74715637,-73.97696813
l5815,40.73333047,-73.98722977
l8011,40.696914,-73.935362
l4874,40.7394917,-73.9883374
l9244,40.69753826,-73.992552
l3409,40.758249600000006,-73.97018100000003
l3643,40.81111202,-73.95779782
l1839,40.75630916,-73.97491918
l5087,40.6790566,-73.97373112
l8729,40.7469649,-74.0008974
l3295,40.745209,-73.992652
l5456,40.76642808,-73.98302302
l4389,40.76595673,-73.96033484
l5439,40.7469391,-73.99345077
l8492,40.71788828,-74.00566835
l2391,40.73203003,-73.98549658
l74,40.94269411,-73.99635315
l5569,40.88697863,-73.87802482
l1837,40.86833072,-74.04842088
l8084,40.72951,-74.000865
l6206,40.85313078,-73.92015696
l4976,40.91205316,-73.78117561
l1048,40.66310131,-74.10717196
l2787,40.838385,-74.155839
l9593,40.935941,-73.99509685
l1444,40.761782,-73.958256
l1012,40.72133577,-73.84575145
l2782,40.730096,-73.992499
l4431,40.71512167,-74.03455935
l3230,40.83887901,-74.15544033
l9230,40.88775728,-74.15166378
l1369,40.74254248,-74.16908741
l9494,40.77573994,-74.01288629
l8793,40.756226,-73.971944
l4554,40.727578,-73.9883929
l8550,40.63544512,-73.74035
l6114,40.64530145,-73.77568931
l4434,40.70990587,-73.85941029
l6526,40.85536963,-74.01430455
l5260,40.76390758,-73.98605901
l9473,40.70914693,-73.85816209999999
l6302,40.64508936,-73.77521038
l1288,40.727205,-74.00323399999998
l9727,40.82555875,-73.92077195
l2523,40.75337803,-73.99275063
l7065,40.90615743,-74.06489161
l9533,40.926755,-73.966263
l4011,40.74118161,-73.99238334
l1536,40.74068572,-73.9872929
l2051,40.75275225,-73.97358763
l2177,40.75457328,-73.97759945
l2420,40.76030521,-73.99120687
l6693,40.749756,-73.98161999999998
l6895,40.74142151,-74.17803654
l4107,40.74089649,-73.99184389
l6785,40.78134584,-73.98118649
l1388,40.75708314,-73.97595227
l9037,40.88371,-73.862762
l981,40.787051,-73.72851999999997
l4272,40.75985403,-73.97611871
l2529,40.7492402,-74.03639317
l5255,40.74038294,-73.99592419
l4498,40.80601359,-73.90249729
l596,40.68430926,-73.97653194
l3166,40.62039213,-74.07740290000002
l1567,40.75785904,-73.83451169
l5245,40.70347091,-74.01129771
l7096,40.71450582,-74.00670127
l4949,40.76184697,-73.99015091
l1977,40.77801771,-73.95453754
l8786,40.79504448,-73.93223063
l4204,40.733612,-73.993107
l2378,40.76415997,-73.97378851
l4441,40.76640905,-73.96259058
l7327,40.86227523,-73.9253532
l4054,40.67596848,-73.77132289
l7969,40.72134149,-73.98887973
l3476,40.6495103,-73.88901592
l2584,40.72553593,-73.996785
l4842,40.76362695,-73.97796103
l8000,40.86355173,-73.91804495
l5016,40.709807,-74.006824
l648,40.5745306,-74.00063278
l6598,40.73968099,-73.9910634
l838,40.73135921,-73.98864156
l4419,40.72816944,-73.98843496
l6720,40.75674994,-74.16093349
l2790,40.7342896,-73.99255551
l5211,40.84420349,-73.89987946
l1859,40.75304789,-73.97362781
l1721,40.70593002,-74.01464884
l8752,40.70514317,-74.01153871
l9079,40.72514743,-74.00752187
l7475,40.63030206,-74.10885242
l2103,40.74157843,-73.989482
l9348,40.7171761,-73.80413532
l3275,40.73690277,-73.99580367
l8948,40.70017089,-73.95012917
l2709,40.76083767,-73.97995949
l1401,40.75703723,-73.97148699
l8428,40.724851,-74.0095276
l9847,40.73094994,-73.98137033
l4210,40.82422307,-74.17802507
l6988,40.74224985,-74.00609493
l2233,40.70247696,-74.01283556
l3385,40.76809421,-73.97828579
l1460,40.7470944,-73.99452925
l7188,40.772512,-73.95556658
l3976,40.78285959,-73.83525835
l2831,40.89656885,-73.79472807
l1342,40.66144182,-73.84009838
l1323,40.751575,-73.99201500000002
l2566,40.72917755,-73.99661064
l8724,40.73067352,-74.03514862
l5759,40.70072679,-73.94124899
l707,40.72688476,-74.03454781
l4334,40.75154847,-73.97530317
l9407,40.80926454,-74.21337271
l2273,40.77038,-73.95721
l8195,40.71130399,-74.00054957
l2362,40.78928261,-74.04390567
l6654,40.676722,-73.742232
l5981,40.75855410000001,-73.98557067
l7296,40.9049908,-74.03040528
l5152,40.76447979,-73.98335589
l3202,40.74086677,-73.99179797
l7038,40.7467653,-73.9959414
l5742,40.73543725,-73.97971725
l6800,40.70998157,-74.00799242
l2255,40.76355998,-73.98277044
l3386,40.75778225,-73.82794674
l4694,40.745702,-73.99365300000002
l9842,40.86852264,-74.10463715
l616,40.70566047,-74.00287628
l2237,40.723202,-73.98993540000002
l6186,40.70820111,-74.00198996
l9181,40.7639086,-73.98889408
l8794,40.729299,-74.003776
l8973,40.75816066,-73.98771759
l6150,40.758205,-73.992809
